mu,sigma,Ann_Ret,Ann_Vol,Sharpe,Ticker,Sector
-0.00011602093255694377,0.017909111011521497,-0.02923727500434983,0.2842983236324058,-0.10284012452410117,CMCSA,Comm. Svc.
0.00034476873763479587,0.01686464776145329,0.08688172188396856,0.2677179835530453,0.32452702926754984,CME,Financials
0.0007729376851195963,0.022946658403126076,0.19478029665013827,0.36426690932773276,0.5347186133640633,CMG,Cons. Disc.
0.0008721494056895456,0.018945618690680944,0.21978165023376547,0.30075237293879353,0.7307727885441938,CMI,Industrials
0.0001933264363267461,0.014848658458099821,0.048718261954340016,0.23571514549840755,0.2066827816741591,CMS,Utilities
7.61448153438752e-05,0.025555290191426997,0.01918849346665655,0.4056776551716243,0.04729985302872732,CNC,Healthcare
0.0004193532914482512,0.019121162232238552,0.1056770294449593,0.30353904027014333,0.3481497119807356,CNP,Utilities
0.0009389351184713872,0.02734101733772171,0.23661164985478958,0.4340251948027015,0.545156485586852,COF,Financials
0.0001992723195127737,0.01944720789310785,0.05021662451721897,0.3087148546784145,0.16266345385138392,COO,Other
0.0005990296146467331,0.026824649236182243,0.15095546289097675,0.42582810531286164,0.35449858994175065,COP,Energy
0.0008319439105025843,0.014954783334736734,0.20964986544665123,0.23739982568739965,0.8831087589875123,COST,Cons. Staples
0.0002801809275463747,0.022401504346145178,0.07060559374168643,0.3556128569617964,0.19854623464660506,CPAY,Financials
-0.00024191045648132845,0.01582966352402112,-0.06096143503329477,0.2512881181343412,-0.2425957720798568,CPB,Cons. Staples
0.0005167368311739103,0.01867172230650738,0.13021768145582538,0.2964044026336552,0.4393243835071154,CPRT,Industrials
0.0001896321100757202,0.017746466581141176,0.04778729173908149,0.28171642334290925,0.1696290587961715,CPT,Real Estate
0.0005372625324748301,0.0267974386154924,0.13539015818365718,0.42539615010067144,0.31826841439824183,CRL,Healthcare
0.0006040781711304595,0.02444002219551189,0.1522276991248758,0.3879733245973397,0.392366406331843,CRM,Technology
0.00045103810534581086,0.016860921378807528,0.11366160254714434,0.267658829062422,0.42465104904361956,CSCO,Technology
0.0002964189833057412,0.022093625622345292,0.07469758379304678,0.3507254337389417,0.21298023070846647,CSGP,Technology
0.00042305773715148884,0.017895775340820985,0.10661054976217518,0.28408662642296695,0.37527479242703365,CSX,Industrials
0.0008555129285886139,0.01876542832474797,0.2155892580043307,0.2978919395573433,0.7237163191615342,CTAS,Industrials
0.000571278148725649,0.02412124380248337,0.14396209347886355,0.382912874489574,0.3759656649590751,CTRA,Energy
0.00038242258137975726,0.019338708442271976,0.09637049050769883,0.3069924792926217,0.3139180827157645,CTSH,Technology
0.0007716809226706424,0.02047412749745253,0.19446359251300188,0.3250166980157317,0.5983187746975059,CTVA,Other
